Last Scraped;Experiences Offered;Host Since;Host Response Rate;Host Acceptance Rate;Host Listings Count;Host Total Listings Count;Neighbourhood;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Minimum Nights;Maximum Nights;Calendar Updated;Has Availability;Availability 30;Availability 60;Availability 90;Availability 365;Calendar last Scraped;Number of Reviews;First Review;Last Review;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;License;Jurisdiction Names;Cancellation Policy;Calculated host listings count;Reviews per Month;Geolocation
2017-04-08;none;2015-10-13;100.0;;2.0;2.0;;Fuente del Berro;Salamanca;28028;40.423040800555896;-3.667185679622104;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;39.0;;;;5.0;1;0;1;1125;yesterday;;19;49;79;79;2017-04-08;21;2015-10-20;2017-03-26;96.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;2.0;1.17;40.4230408006,-3.66718567962
2017-05-03;none;2016-06-22;100.0;;1.0;1.0;;Downtown;;90013;34.04590643848941;-118.23156825528734;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;;145.0;;;;50.0;2;20;2;90;today;;10;10;13;287;2017-05-03;14;2016-09-21;2017-04-18;93.0;10.0;10.0;10.0;10.0;10.0;10.0;;City of Los Angeles, CA;flexible;1.0;1.87;34.0459064385,-118.231568255
2017-04-08;none;2015-12-04;;;1.0;1.0;Cuatro Caminos;Cuatro Caminos;Tetuán;28020;40.45484869284568;-3.6968368251903576;Condominium;Private room;1;1.0;1.0;1.0;Real Bed;;40.0;;;;;1;0;7;1125;5 months ago;;0;0;0;0;2017-04-08;1;2016-03-10;2016-03-10;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;1.0;0.08;40.4548486928,-3.69683682519
2017-04-08;none;2013-07-07;0.0;;1.0;1.0;;Palacio;Centro;28005;40.41000978332829;-3.711699608094424;Condominium;Entire home/apt;3;1.0;2.0;2.0;Real Bed;;60.0;;700.0;;;2;20;2;1125;3 months ago;;0;0;0;31;2017-04-07;12;2014-10-08;2016-09-12;96.0;9.0;9.0;9.0;10.0;9.0;9.0;;;strict;1.0;0.39;40.4100097833,-3.71169960809
2017-04-08;none;2014-04-08;80.0;;4.0;4.0;;Bellas Vistas;Tetuán;28039;40.4478750753063;-3.7071514650653934;Apartment;Entire home/apt;1;2.0;2.0;2.0;Real Bed;;56.0;;;;;1;0;5;1125;yesterday;;20;50;80;355;2017-04-08;0;;;;;;;;;;;;flexible;3.0;;40.4478750753,-3.70715146507
2017-04-08;none;2014-07-01;100.0;;1.0;1.0;Cortes;Cortes;Centro;28014;40.416147933100675;-3.7004799304185516;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;55.0;;;;20.0;1;0;3;1125;2 weeks ago;;12;42;67;342;2017-04-08;5;2016-12-08;2017-03-19;85.0;10.0;8.0;9.0;9.0;10.0;9.0;;;strict;1.0;1.23;40.4161479331,-3.70047993042
2017-04-08;none;2014-02-07;100.0;;4.0;4.0;;Cortes;Centro;28014;40.411151274132926;-3.694087858497705;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;85.0;;;;;1;0;1;1125;a week ago;;6;25;43;140;2017-04-08;107;2016-02-25;2017-04-01;92.0;10.0;9.0;9.0;9.0;10.0;9.0;;;moderate;4.0;7.85;40.4111512741,-3.6940878585
2017-04-08;none;2013-06-12;100.0;;2.0;2.0;Arapiles;Arapiles;Chamberí;28015;40.43289446857344;-3.7091967824766945;Apartment;Entire home/apt;6;3.0;3.0;4.0;Real Bed;;100.0;;;500.0;45.0;1;0;7;1125;3 days ago;;4;23;46;119;2017-04-08;3;2017-02-01;2017-03-24;100.0;10.0;10.0;10.0;10.0;9.0;10.0;;;flexible;2.0;1.34;40.4328944686,-3.70919678248
2017-04-08;none;2014-07-25;100.0;;2.0;2.0;;Cortes;Centro;28014;40.412521400351466;-3.69886199850454;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;13.0;;;;;1;0;5;1125;6 weeks ago;;4;6;20;282;2017-04-08;3;2017-02-28;2017-04-05;80.0;8.0;7.0;7.0;8.0;9.0;7.0;;;flexible;2.0;2.25;40.4125214004,-3.6988619985
2017-04-08;none;2015-06-02;100.0;;3.0;3.0;Guindalera;Guindalera;Salamanca;28028;40.43171312956471;-3.667004667124489;Chalet;Private room;2;1.0;1.0;2.0;Real Bed;;60.0;;;;;2;0;2;1125;2 weeks ago;;0;6;36;311;2017-04-08;15;2015-10-09;2016-10-23;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;2.0;0.82;40.4317131296,-3.66700466712
2017-04-08;none;2015-06-07;97.0;;17.0;17.0;;Universidad;Centro;28015;40.42805476168644;-3.712630248504839;Bed & Breakfast;Shared room;8;1.0;1.0;1.0;Real Bed;;20.0;;;;;1;20;1;1125;4 months ago;;29;59;89;364;2017-04-08;0;;;;;;;;;;;;flexible;7.0;;40.4280547617,-3.7126302485
2017-04-08;none;2012-06-20;100.0;;6.0;6.0;Fuente del Berro;Fuente del Berro;Salamanca;28028;40.42310838523247;-3.667566996874098;Loft;Entire home/apt;4;1.5;1.0;2.0;Real Bed;;75.0;600.0;1450.0;;;2;10;1;1125;16 months ago;;27;57;87;362;2017-04-07;17;2014-04-28;2015-07-06;76.0;8.0;9.0;8.0;8.0;8.0;8.0;;;flexible;5.0;0.47;40.4231083852,-3.66756699687
2017-04-08;none;2014-06-22;100.0;;2.0;2.0;Usera;Moscardó;Usera;28026;40.39019050573466;-3.699932980908968;Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;;15.0;;;;5.0;1;0;2;1125;4 days ago;;5;13;25;121;2017-04-07;1;2017-03-12;2017-03-12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;2.0;1.0;40.3901905057,-3.69993298091
2017-04-08;none;2015-02-02;100.0;;1.0;1.0;;Media Legua;Moratalaz;28030;40.40705617266431;-3.653062326126996;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;20.0;;;;;1;0;1;1125;4 months ago;;25;55;85;360;2017-04-08;34;2015-03-01;2017-04-01;96.0;9.0;9.0;9.0;10.0;9.0;9.0;;;flexible;1.0;1.32;40.4070561727,-3.65306232613
2017-04-08;none;2011-11-15;94.0;;51.0;51.0;Pacifico;Pacífico;Retiro;28014;40.40468331727873;-3.6797535579368654;Apartment;Entire home/apt;5;2.0;3.0;3.0;Real Bed;;121.0;605.0;2200.0;200.0;48.0;1;11;4;1125;today;;11;34;64;339;2017-04-07;11;2014-12-26;2017-01-03;89.0;9.0;9.0;10.0;10.0;9.0;9.0;;;moderate;51.0;0.4;40.4046833173,-3.67975355794
2017-04-08;none;2012-02-14;100.0;;2.0;2.0;Fuente del Berro;Guindalera;Salamanca;28028;40.43019897474456;-3.6648359839650553;Apartment;Entire home/apt;6;2.0;3.0;4.0;Real Bed;1711.0;180.0;;3690.0;150.0;;2;20;2;360;today;;7;18;36;266;2017-04-08;35;2012-05-15;2017-01-22;91.0;9.0;9.0;9.0;9.0;9.0;9.0;;;moderate;2.0;0.59;40.4301989747,-3.66483598397
2017-04-08;none;2016-09-27;100.0;;1.0;1.0;;Chopera;Arganzuela;28045;40.395771247853546;-3.6972029058088185;Apartment;Private room;3;2.0;1.0;3.0;Real Bed;;22.0;;;;;1;10;1;1125;2 months ago;;0;0;0;188;2017-04-07;1;2016-10-09;2016-10-09;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;0.16;40.3957712479,-3.69720290581
2017-04-08;none;2011-04-17;100.0;;1.0;1.0;;Pradolongo;Usera;28026;40.38420859470117;-3.7058759755265935;House;Private room;2;1.0;1.0;1.0;Real Bed;;21.0;;;120.0;;1;19;1;1125;5 months ago;;12;29;59;334;2017-04-08;6;2016-05-23;2017-04-03;97.0;10.0;10.0;10.0;10.0;9.0;10.0;;;moderate;1.0;0.56;40.3842085947,-3.70587597553
2017-04-08;none;2016-06-19;100.0;;1.0;1.0;;Aravaca;Moncloa - Aravaca;28023;40.458014999261174;-3.7820729274476137;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;42.0;;;;10.0;1;10;4;1125;yesterday;;5;35;65;66;2017-04-07;9;2016-09-25;2017-03-03;98.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;1.38;40.4580149993,-3.78207292745
2017-04-08;none;2015-06-16;25.0;;1.0;1.0;Pacifico;Pacífico;Retiro;28007;40.4004422047778;-3.67600146108944;House;Entire home/apt;4;2.0;2.0;2.0;Real Bed;;86.0;530.0;1750.0;200.0;30.0;1;0;1;1125;2 months ago;;7;37;67;342;2017-04-08;1;2015-07-07;2015-07-07;80.0;10.0;8.0;10.0;10.0;10.0;8.0;;;flexible;1.0;0.05;40.4004422048,-3.67600146109
2017-04-08;none;2011-11-15;94.0;;51.0;51.0;Arapiles;Arapiles;Chamberí;28015;40.43806589563785;-3.7047341828500655;Apartment;Entire home/apt;4;1.5;2.0;2.0;Real Bed;;90.0;;;200.0;49.0;2;11;4;365;today;;8;30;54;329;2017-04-08;2;2017-01-10;2017-03-01;80.0;6.0;8.0;10.0;10.0;10.0;6.0;;;flexible;51.0;0.67;40.4380658956,-3.70473418285
2017-04-08;none;2016-11-08;95.0;;3.0;3.0;Arganzuela;Acacias;Arganzuela;28005;40.40487642584403;-3.7052654162385203;Apartment;Private room;2;0.0;1.0;2.0;Real Bed;;24.0;;;100.0;;1;10;2;90;today;;1;15;45;167;2017-04-08;9;2016-11-22;2017-03-12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;3.0;1.96;40.4048764258,-3.70526541624
2017-04-08;none;2015-06-24;100.0;;3.0;3.0;;Trafalgar;Chamberí;28010;40.434177396129535;-3.7018553620301162;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;20.0;;;;;1;0;1;1125;5 days ago;;2;29;59;149;2017-04-08;3;2016-12-28;2017-01-12;93.0;9.0;9.0;10.0;10.0;10.0;9.0;;;moderate;2.0;0.88;40.4341773961,-3.70185536203
2017-04-08;none;2013-11-22;100.0;;2.0;2.0;Embajadores;Embajadores;Centro;28012;40.41137627559754;-3.7022004557494927;Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;;45.0;;;;;1;0;2;1125;5 days ago;;4;8;31;274;2017-04-08;98;2014-09-21;2017-04-02;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;1.0;3.16;40.4113762756,-3.70220045575
2017-04-08;none;2015-11-07;100.0;;1.0;1.0;;Jerónimos;Retiro;;40.4077750036719;-3.683626404195873;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;;60.0;;;85.0;30.0;1;15;1;1125;today;;13;13;30;50;2017-04-08;4;2016-03-29;2017-02-19;95.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;0.32;40.4077750037,-3.6836264042
2017-04-08;none;2014-11-01;100.0;;2.0;2.0;Embajadores;Embajadores;Centro;28012;40.409807349373715;-3.702739914912213;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;40.0;250.0;1050.0;;;1;0;2;1125;yesterday;;4;13;24;224;2017-04-08;120;2014-12-21;2017-03-26;92.0;10.0;10.0;10.0;10.0;9.0;9.0;;;flexible;2.0;4.29;40.4098073494,-3.70273991491
2017-04-08;none;2011-07-17;100.0;;2.0;2.0;La Latina;Embajadores;Centro;28012;40.40784735561761;-3.703210060557552;Apartment;Private room;1;1.0;3.0;3.0;Real Bed;;20.0;;;200.0;10.0;1;0;3;1125;3 days ago;;6;36;66;67;2017-04-07;0;;;;;;;;;;;;flexible;2.0;;40.4078473556,-3.70321006056
2017-04-08;none;2015-07-27;100.0;;1.0;1.0;;Universidad;Centro;28004;40.427919578597155;-3.7055941395632006;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;80.0;;;100.0;20.0;2;20;2;1125;3 weeks ago;;0;0;1;91;2017-04-08;10;2016-05-30;2017-03-31;94.0;10.0;9.0;10.0;10.0;10.0;10.0;;;flexible;1.0;0.96;40.4279195786,-3.70559413956
2017-04-08;none;2015-10-22;100.0;;1.0;1.0;La Latina;Embajadores;Centro;28012;40.41225100985285;-3.7062267651184913;Condominium;Entire home/apt;6;2.0;3.0;3.0;Real Bed;;150.0;800.0;2500.0;200.0;30.0;2;20;2;1125;a week ago;;2;8;8;206;2017-04-07;56;2016-02-14;2017-03-29;99.0;10.0;10.0;10.0;10.0;10.0;10.0;VT-1644;;moderate;1.0;4.0;40.4122510099,-3.70622676512
2017-04-08;none;2015-08-07;;;1.0;1.0;;Entrevías;Puente de Vallecas;28053;40.38562008527588;-3.6732520542082736;Apartment;Shared room;1;1.0;1.0;1.0;Couch;;20.0;;;;;1;0;1;2;9 months ago;;29;59;89;89;2017-04-08;1;2016-09-02;2016-09-02;;;;;;;;;;flexible;1.0;0.14;40.3856200853,-3.67325205421
2016-05-21;none;2013-11-01;92.0;97%;1.0;1.0;;Sloan Lake;;80212;39.754363300742654;-105.04865338514692;House;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;120.0;800.0;3200.0;250.0;75.0;2;25;2;60;today;;6;24;44;123;2016-05-20;36;2015-08-09;2016-05-01;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;3.76;39.7543633007,-105.048653385
2017-04-08;none;2014-05-08;100.0;;114.0;114.0;Palacio;Palacio;Centro;28013;40.41692698129483;-3.710049000605493;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;;25.0;;;;15.0;1;5;10;1125;a week ago;;0;5;35;92;2017-04-07;0;;;;;;;;;;;;strict;97.0;;40.4169269813,-3.71004900061
2017-04-08;none;2015-11-09;100.0;;1.0;1.0;Prosperidad;Prosperidad;Chamartín;28002;40.44633282911585;-3.662093486858832;Loft;Entire home/apt;2;1.0;0.0;1.0;Pull-out Sofa;;60.0;;;;20.0;1;0;2;1125;today;;0;5;32;307;2017-04-08;20;2015-12-09;2017-03-26;97.0;10.0;10.0;10.0;10.0;9.0;10.0;;;moderate;1.0;1.23;40.4463328291,-3.66209348686
2017-04-08;none;2013-12-09;100.0;;2.0;2.0;Castellana;Castellana;Salamanca;28006;40.4334648516141;-3.6853253993549084;House;Private room;2;1.0;1.0;1.0;Real Bed;;80.0;;;;;1;0;2;1125;today;;2;32;62;337;2017-04-08;13;2015-03-29;2016-12-11;95.0;9.0;10.0;10.0;10.0;10.0;9.0;;;flexible;1.0;0.53;40.4334648516,-3.68532539935
2017-04-08;none;2017-01-29;100.0;;1.0;1.0;;Adelfas;Retiro;28007;40.39813369135824;-3.6712536724494695;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;38.0;;;;8.0;1;0;1;1125;today;;7;32;62;337;2017-04-07;7;2017-02-11;2017-04-03;97.0;10.0;10.0;10.0;10.0;9.0;10.0;;;flexible;1.0;3.68;40.3981336914,-3.67125367245
2017-04-08;none;2016-05-20;100.0;;1.0;1.0;;Embajadores;Centro;28012;40.40797975236384;-3.702856189108806;Apartment;Entire home/apt;3;1.0;1.0;2.0;Futon;;56.0;;;180.0;30.0;2;10;3;1125;3 days ago;;5;8;33;123;2017-04-08;20;2016-07-03;2017-04-04;97.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;2.14;40.4079797524,-3.70285618911
2017-04-08;none;2017-03-01;100.0;;1.0;1.0;;Ventas;Ciudad Lineal;;40.43059492389246;-3.6463653516805787;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;16.0;;;;;1;0;1;7;5 days ago;;20;50;80;171;2017-04-07;2;2017-03-20;2017-03-23;100.0;10.0;10.0;8.0;10.0;10.0;10.0;;;moderate;1.0;2.0;40.4305949239,-3.64636535168
2017-04-08;none;2014-09-18;98.0;;46.0;46.0;Aluche;Puerta del Angel;Latina;28011;40.41273514225935;-3.7274026196876746;Loft;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;36.0;;;100.0;60.0;2;5;120;1125;today;;0;0;13;288;2017-04-08;1;2016-03-21;2016-03-21;;;;;;;;;;moderate;44.0;0.08;40.4127351423,-3.72740261969
2017-04-08;none;2016-04-12;100.0;;1.0;1.0;Ibiza;Ibiza;Retiro;28009;40.4180104048675;-3.675081456023884;Other;Entire home/apt;6;2.0;3.0;5.0;Real Bed;;160.0;;;;;1;0;4;1125;a week ago;;15;31;38;293;2017-04-07;8;2016-09-18;2017-03-19;95.0;10.0;9.0;10.0;10.0;9.0;9.0;;;flexible;1.0;1.18;40.4180104049,-3.67508145602
2017-04-08;none;2012-05-24;100.0;;2.0;2.0;Cortes;Cortes;Centro;28014;40.413177611105425;-3.698677470579437;Loft;Entire home/apt;2;1.0;0.0;1.0;Real Bed;;65.0;;;100.0;25.0;1;0;2;1125;a week ago;;2;13;20;72;2017-04-08;60;2016-05-05;2017-04-05;96.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;2.0;5.31;40.4131776111,-3.69867747058
2017-03-15;none;2013-09-16;100.0;;74.0;74.0;;Pollença;;07470;39.90413492415308;3.080479025906841;Apartment;Entire home/apt;3;1.5;2.0;2.0;Real Bed;;92.0;;;200.0;;1;0;5;1125;today;;20;42;61;261;2017-03-15;17;2014-08-19;2016-11-19;93.0;9.0;9.0;10.0;10.0;9.0;9.0;;;strict;64.0;0.54;39.9041349242,3.08047902591
2017-04-08;none;2013-08-25;100.0;;3.0;3.0;;Palacio;Centro;28005;40.41079346645786;-3.710998580773464;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;;35.0;;;100.0;;1;10;2;1125;4 weeks ago;;25;52;82;357;2017-04-08;6;2015-11-08;2016-07-04;97.0;10.0;10.0;10.0;10.0;10.0;9.0;;;flexible;3.0;0.35;40.4107934665,-3.71099858077
2017-04-08;none;2016-06-12;83.0;;4.0;4.0;;Entrevías;Puente de Vallecas;;40.38413149517615;-3.671256417488311;Apartment;Private room;5;1.0;1.0;4.0;Real Bed;;25.0;;;300.0;;2;10;1;1125;2 weeks ago;;3;3;22;127;2017-04-08;3;2016-07-13;2017-02-26;80.0;7.0;9.0;10.0;8.0;8.0;7.0;;;strict;4.0;0.33;40.3841314952,-3.67125641749
2017-04-08;none;2016-10-05;100.0;;1.0;1.0;;Ventas;Ciudad Lineal;28017;40.42299951532239;-3.6557071745460314;Other;Entire home/apt;4;1.0;2.0;2.0;Real Bed;;57.0;;;300.0;25.0;3;14;2;1125;5 days ago;;3;3;18;19;2017-04-07;8;2016-10-30;2017-04-02;95.0;10.0;10.0;10.0;10.0;9.0;9.0;;;moderate;1.0;1.49;40.4229995153,-3.65570717455
2017-03-15;none;2013-03-21;96.0;;147.0;147.0;;Selva;;07313;39.761280929319625;2.9039751977921715;House;Entire home/apt;5;1.0;2.0;5.0;Real Bed;;140.0;;;;;4;26;5;1125;today;;26;50;71;266;2017-03-15;1;2014-07-19;2014-07-19;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;129.0;0.03;39.7612809293,2.90397519779
2017-04-08;none;2016-07-22;100.0;;21.0;21.0;La Latina;Embajadores;Centro;28005;40.40855965696808;-3.70843789556328;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;;200.0;;;;;1;0;1;60;today;;3;8;23;166;2017-04-08;0;;;;;;;;;;;;flexible;13.0;;40.408559657,-3.70843789556
2017-04-08;none;2016-01-06;100.0;;1.0;1.0;Malasaña;Universidad;Centro;28004;40.4249599907498;-3.7056018823697983;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;;48.0;;;100.0;15.0;1;0;3;1125;5 days ago;;3;6;15;97;2017-04-08;80;2016-01-15;2017-04-03;96.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;5.33;40.4249599907,-3.70560188237
2017-04-08;none;2016-10-14;100.0;;1.0;1.0;Justicia;Justicia;Centro;28004;40.42731808837229;-3.7008850467757433;Other;Entire home/apt;5;1.0;2.0;3.0;Real Bed;;100.0;;;;;2;50;1;1125;2 weeks ago;;21;51;77;352;2017-04-07;3;2016-11-20;2017-01-02;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;1.0;0.64;40.4273180884,-3.70088504678
2017-04-08;none;2016-09-02;100.0;;1.0;1.0;;Goya;Salamanca;28001;40.428506803026025;-3.6749957937736695;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;25.0;;;;;1;0;1;1125;4 days ago;;0;0;0;223;2017-04-08;1;2017-03-26;2017-03-26;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;1.0;40.428506803,-3.67499579377
2017-04-08;none;2014-05-05;100.0;;2.0;2.0;Acacias;Acacias;Arganzuela;28005;40.405038100797796;-3.7050928607989664;Loft;Entire home/apt;2;1.0;0.0;1.0;Real Bed;;22.0;;;;10.0;1;5;91;1125;7 weeks ago;;24;50;77;352;2017-04-08;29;2016-03-26;2017-02-05;97.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;2.0;2.3;40.4050381008,-3.7050928608
2017-04-08;none;2014-04-17;100.0;;1.0;1.0;;Salvador;San Blas - Canillejas;28027;40.44339679213505;-3.6322833780191695;House;Private room;2;1.0;1.0;2.0;Real Bed;;18.0;;;100.0;8.0;1;13;1;1125;5 weeks ago;;21;51;81;356;2017-04-07;12;2016-11-20;2017-03-27;93.0;9.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;2.57;40.4433967921,-3.63228337802
2017-04-08;none;2016-04-28;100.0;;1.0;1.0;Malasaña;Universidad;Centro;28004;40.42268516245806;-3.7059659459648846;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;79.0;;;;27.0;1;0;2;1125;4 days ago;;10;29;51;326;2017-04-08;53;2016-05-23;2017-04-03;98.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;4.95;40.4226851625,-3.70596594596
2017-04-08;none;2015-05-23;;;3.0;3.0;;Embajadores;Centro;28012;40.40717578081558;-3.708264455416873;Apartment;Private room;2;1.5;1.0;1.0;Real Bed;;30.0;;;;;1;15;1;54;3 months ago;;0;0;2;221;2017-04-08;0;;;;;;;;;;;;flexible;3.0;;40.4071757808,-3.70826445542
2017-04-08;none;2016-08-03;100.0;;1.0;1.0;;Puerta Bonita;Carabanchel;28025;40.37921660551386;-3.743994174054517;Apartment;Private room;2;2.0;1.0;2.0;Real Bed;;30.0;;;;;1;0;1;2;2 months ago;;28;58;88;363;2017-04-07;1;2016-09-02;2016-09-02;;;;;;;;;;flexible;1.0;0.14;40.3792166055,-3.74399417405
2017-02-18;none;2015-09-15;100.0;;16.0;16.0;Portobello;Dublin City;;;53.33117692110838;-6.273683119421076;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;73.0;;;;15.0;1;0;2;22;today;;8;15;35;294;2017-02-18;83;2016-01-10;2017-02-16;93.0;9.0;10.0;10.0;10.0;9.0;9.0;;;flexible;16.0;6.13;53.3311769211,-6.27368311942
2017-04-08;none;2016-10-03;100.0;;2.0;2.0;;Embajadores;Centro;28012;40.41078662481899;-3.6962433389207323;Apartment;Entire home/apt;5;1.0;1.0;2.0;Real Bed;;53.0;;;100.0;29.0;2;15;2;1125;yesterday;;8;25;48;170;2017-04-08;25;2016-10-11;2017-03-21;91.0;9.0;9.0;10.0;10.0;10.0;9.0;;;strict;2.0;4.17;40.4107866248,-3.69624333892
2017-04-08;none;2015-06-16;79.0;;1.0;1.0;;Embajadores;Centro;28005;40.40866960644;-3.709975315392527;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;47.0;;;;;1;0;1;1125;4 days ago;;6;13;27;268;2017-04-08;9;2016-12-02;2017-02-26;75.0;8.0;6.0;9.0;10.0;10.0;7.0;;;strict;1.0;2.11;40.4086696064,-3.70997531539
2017-04-08;none;2015-07-28;100.0;;1.0;1.0;Berruguete;Berruguete;Tetuán;28039;40.45781359672849;-3.7023151776109424;Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;;30.0;;;;5.0;1;5;1;1125;6 weeks ago;;3;33;63;338;2017-04-08;19;2015-08-30;2016-10-29;94.0;10.0;10.0;10.0;10.0;9.0;10.0;;;flexible;1.0;0.97;40.4578135967,-3.70231517761
2017-04-08;none;2014-02-17;100.0;;2.0;2.0;;Estrella;Retiro;28007;40.41737021919638;-3.6679644947959567;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;28.0;;;;;1;5;1;1125;3 days ago;;19;35;53;142;2017-04-08;16;2016-10-02;2017-04-02;94.0;9.0;9.0;9.0;9.0;9.0;9.0;;;flexible;2.0;2.54;40.4173702192,-3.6679644948
2017-05-09;none;2012-01-23;98.0;;21.0;21.0;;Landstra§e;;1030;48.20650547520303;16.3927683806982;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;52.0;;1300.0;;29.0;1;10;1;1125;2 days ago;;10;21;49;317;2017-05-09;126;2013-06-16;2017-04-14;87.0;9.0;9.0;9.0;9.0;9.0;9.0;;;flexible;21.0;2.65;48.2065054752,16.3927683807
2017-05-04;none;2014-01-01;100.0;;1.0;1.0;Crown Heights;Crown Heights;Brooklyn;11216;40.677992407644346;-73.95239698292556;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;49.0;400.0;1400.0;;10.0;1;0;21;90;2 weeks ago;;4;22;52;52;2017-05-04;0;;;;;;;;;;;;flexible;1.0;;40.6779924076,-73.9523969829
2017-04-08;none;2015-04-23;100.0;;4.0;4.0;Cortes;Cortes;Centro;28012;40.41604582109179;-3.700083266397155;Apartment;Entire home/apt;12;2.0;4.0;6.0;Real Bed;;245.0;;;200.0;40.0;6;10;3;1125;today;;15;30;42;266;2017-04-08;0;;;;;;;;;;;;strict;2.0;;40.4160458211,-3.7000832664
2017-04-08;none;2012-07-19;99.0;;34.0;34.0;Guindalera;Guindalera;Salamanca;28028;40.435449676464714;-3.6715595517520296;Apartment;Private room;3;1.0;1.0;3.0;Real Bed;0.0;19.0;;;;;1;18;1;365;5 weeks ago;;0;2;32;307;2017-04-08;19;2012-09-10;2016-03-19;85.0;8.0;9.0;10.0;10.0;9.0;9.0;;;strict;33.0;0.34;40.4354496765,-3.67155955175
2017-04-08;none;2016-09-14;100.0;;1.0;1.0;Malasaña;Universidad;Centro;28004;40.423364861968906;-3.7078348840314086;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;;72.0;;;120.0;30.0;2;10;2;1125;today;;0;0;0;164;2017-04-08;5;2016-09-26;2017-02-26;96.0;10.0;10.0;10.0;10.0;10.0;9.0;;;flexible;1.0;0.77;40.423364862,-3.70783488403
2017-04-08;none;2015-05-19;100.0;;1.0;1.0;;Sol;Centro;28013;40.41912653610176;-3.702901588740537;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;65.0;;;;;2;10;3;1125;7 weeks ago;;14;25;43;133;2017-04-08;49;2015-12-04;2017-02-20;95.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;2.99;40.4191265361,-3.70290158874
2017-05-09;none;2014-06-10;100.0;;27.0;27.0;Aurelio;XIII Aurelia;;00165;41.89786566301759;12.456893862836855;Apartment;Entire home/apt;4;2.0;1.0;2.0;Real Bed;;75.0;;;250.0;45.0;2;13;3;1125;2 months ago;;14;44;74;74;2017-05-09;14;2016-05-26;2016-10-25;89.0;10.0;10.0;9.0;10.0;9.0;10.0;;;flexible_new;12.0;1.2;41.897865663,12.4568938628
